Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-02-28,Store_B,Bread,85,31,28,2,77.0,79.0,80.33333333333333,84.12,457.26276205944407,LOW,2635,527.0,NO
2023-03-01,Store_B,Bread,80,31,1,3,85.0,77.0,80.66666666666667,80.28,438.062762059444,LOW,2480,496.0,NO
2023-03-02,Store_B,Bread,92,31,2,3,80.0,85.0,85.66666666666667,90.71,490.212762059444,LOW,2852,570.4,NO
2023-03-03,Store_B,Bread,84,31,3,3,92.0,80.0,85.33333333333333,85.26,462.96276205944406,LOW,2604,520.8000000000001,NO
2023-03-04,Store_B,Bread,90,31,4,3,84.0,92.0,88.66666666666667,89.62,484.76276205944407,LOW,2790,558.0,NO
2023-03-05,Store_B,Bread,92,31,5,3,90.0,84.0,88.66666666666667,92.19,497.61276205944404,LOW,2852,570.4,NO
2023-03-06,Store_B,Bread,89,31,6,3,92.0,90.0,90.33333333333333,89.03,481.812762059444,LOW,2759,551.8000000000001,NO
2023-03-07,Store_B,Bread,104,31,7,3,89.0,92.0,95.0,101.31,543.2127620594441,LOW,3224,644.8000000000001,NO
2023-03-08,Store_B,Bread,95,31,8,3,104.0,89.0,96.0,95.39,513.6127620594441,LOW,2945,589.0,NO
2023-03-09,Store_B,Bread,95,31,9,3,95.0,104.0,98.0,96.05,516.912762059444,LOW,2945,589.0,NO
2023-03-10,Store_B,Bread,101,31,10,3,95.0,95.0,97.0,101.59,544.6127620594441,LOW,3131,626.2,NO
2023-03-11,Store_B,Bread,104,31,11,3,101.0,95.0,100.0,102.15,547.412762059444,LOW,3224,644.8000000000001,NO
2023-03-12,Store_B,Bread,97,31,12,3,104.0,101.0,100.66666666666667,97.03,521.812762059444,LOW,3007,601.4,NO
2023-03-13,Store_B,Bread,91,31,13,3,97.0,104.0,97.33333333333333,92.94,501.36276205944404,LOW,2821,564.2,NO
2023-03-14,Store_B,Bread,93,31,14,3,91.0,97.0,93.66666666666667,93.0,501.66276205944405,LOW,2883,576.6,NO
2023-03-15,Store_B,Bread,111,31,15,3,93.0,91.0,98.33333333333333,109.03,581.812762059444,LOW,3441,688.2,NO
2023-03-16,Store_B,Bread,98,31,16,3,111.0,93.0,100.66666666666667,98.89,531.1127620594441,LOW,3038,607.6,NO
2023-03-17,Store_B,Bread,110,31,17,3,98.0,111.0,106.33333333333333,109.37,583.5127620594441,LOW,3410,682.0,NO
2023-03-18,Store_B,Bread,111,31,18,3,110.0,98.0,106.33333333333333,110.5,589.162762059444,LOW,3441,688.2,NO
2023-03-19,Store_B,Bread,106,31,19,3,111.0,110.0,109.0,106.9,571.162762059444,LOW,3286,657.2,NO
2023-03-20,Store_B,Bread,109,31,20,3,106.0,111.0,108.66666666666667,108.35,578.412762059444,LOW,3379,675.8000000000001,NO
2023-03-21,Store_B,Bread,99,31,21,3,109.0,106.0,104.66666666666667,99.97,536.5127620594441,LOW,3069,613.8000000000001,NO
2023-03-22,Store_B,Bread,103,31,22,3,99.0,109.0,103.66666666666667,103.31,553.212762059444,LOW,3193,638.6,NO
2023-03-23,Store_B,Bread,104,31,23,3,103.0,99.0,102.0,103.44,553.8627620594441,LOW,3224,644.8000000000001,NO
2023-03-24,Store_B,Bread,101,31,24,3,104.0,103.0,102.66666666666667,101.11,542.2127620594441,LOW,3131,626.2,NO
2023-03-25,Store_B,Bread,105,31,25,3,101.0,104.0,103.33333333333333,104.52,559.2627620594441,LOW,3255,651.0,NO
2023-03-26,Store_B,Bread,103,31,26,3,105.0,101.0,103.0,102.92,551.2627620594441,LOW,3193,638.6,NO
2023-03-27,Store_B,Bread,107,31,27,3,103.0,105.0,105.0,106.32,568.262762059444,LOW,3317,663.4000000000001,NO
2023-03-28,Store_B,Bread,108,31,28,3,107.0,103.0,106.0,107.67,575.0127620594441,LOW,3348,669.6,NO
2023-03-29,Store_B,Bread,102,31,29,3,108.0,107.0,105.66666666666667,102.14,547.3627620594441,LOW,3162,632.4000000000001,NO
2023-03-30,Store_B,Bread,109,31,30,3,102.0,108.0,106.33333333333333,108.63,579.812762059444,LOW,3379,675.8000000000001,NO
2023-03-31,Store_B,Bread,92,31,31,3,109.0,102.0,101.0,93.97,506.51276205944407,LOW,2852,570.4,NO
2023-04-01,Store_B,Bread,108,31,1,4,92.0,109.0,103.0,107.89,576.1127620594441,LOW,3348,669.6,NO
2023-04-02,Store_B,Bread,107,31,2,4,108.0,92.0,102.33333333333333,105.16,562.462762059444,LOW,3317,663.4000000000001,NO
2023-04-03,Store_B,Bread,107,31,3,4,107.0,108.0,107.33333333333333,107.76,575.4627620594441,LOW,3317,663.4000000000001,NO
2023-04-04,Store_B,Bread,93,31,4,4,107.0,107.0,102.33333333333333,96.32,518.2627620594441,LOW,2883,576.6,NO
2023-04-05,Store_B,Bread,86,31,5,4,93.0,107.0,95.33333333333333,89.42,483.76276205944407,LOW,2666,533.2,NO
2023-04-06,Store_B,Bread,94,31,6,4,86.0,93.0,91.0,93.86,505.96276205944406,LOW,2914,582.8000000000001,NO
2023-04-07,Store_B,Bread,93,31,7,4,94.0,86.0,91.0,92.44,498.86276205944404,LOW,2883,576.6,NO
2023-04-08,Store_B,Bread,98,31,8,4,93.0,94.0,95.0,97.09,522.1127620594441,LOW,3038,607.6,NO
2023-04-09,Store_B,Bread,88,31,9,4,98.0,93.0,93.0,89.35,483.41276205944405,LOW,2728,545.6,NO
2023-04-10,Store_B,Bread,99,31,10,4,88.0,98.0,95.0,97.92,526.2627620594441,LOW,3069,613.8000000000001,NO
2023-04-11,Store_B,Bread,84,31,11,4,99.0,88.0,90.33333333333333,84.85,460.91276205944405,LOW,2604,520.8000000000001,NO
2023-04-12,Store_B,Bread,86,31,12,4,84.0,99.0,89.66666666666667,87.17,472.51276205944407,LOW,2666,533.2,NO
2023-04-13,Store_B,Bread,82,31,13,4,86.0,84.0,84.0,82.73,450.3127620594441,LOW,2542,508.40000000000003,NO
2023-04-14,Store_B,Bread,83,31,14,4,82.0,86.0,83.66666666666667,83.22,452.76276205944407,LOW,2573,514.6,NO
2023-04-15,Store_B,Bread,85,31,15,4,83.0,82.0,83.33333333333333,84.96,461.462762059444,LOW,2635,527.0,NO
2023-04-16,Store_B,Bread,86,31,16,4,85.0,83.0,84.66666666666667,85.24,462.86276205944404,LOW,2666,533.2,NO
2023-04-17,Store_B,Bread,95,31,17,4,86.0,85.0,88.66666666666667,93.73,505.3127620594441,LOW,2945,589.0,NO
2023-04-18,Store_B,Bread,85,31,18,4,95.0,86.0,88.66666666666667,87.4,473.66276205944405,LOW,2635,527.0,NO
2023-04-19,Store_B,Bread,91,31,19,4,85.0,95.0,90.33333333333333,89.68,485.0627620594441,LOW,2821,564.2,NO
2023-04-20,Store_B,Bread,94,31,20,4,91.0,85.0,90.0,93.1,502.16276205944405,LOW,2914,582.8000000000001,NO
2023-04-21,Store_B,Bread,89,31,21,4,94.0,91.0,91.33333333333333,90.03,486.812762059444,LOW,2759,551.8000000000001,NO
2023-04-22,Store_B,Bread,78,31,22,4,89.0,94.0,87.0,80.25,437.91276205944405,LOW,2418,483.6,NO
2023-04-23,Store_B,Bread,83,31,23,4,78.0,89.0,83.33333333333333,82.16,447.462762059444,LOW,2573,514.6,NO
2023-04-24,Store_B,Bread,85,31,24,4,83.0,78.0,82.0,85.27,463.012762059444,LOW,2635,527.0,NO
2023-04-25,Store_B,Bread,90,31,25,4,85.0,83.0,86.0,89.76,485.46276205944406,LOW,2790,558.0,NO
2023-04-26,Store_B,Bread,95,31,26,4,90.0,85.0,90.0,94.03,506.812762059444,LOW,2945,589.0,NO
2023-04-27,Store_B,Bread,83,31,27,4,95.0,90.0,89.33333333333333,84.01,456.71276205944406,LOW,2573,514.6,NO
2023-04-28,Store_B,Bread,87,31,28,4,83.0,95.0,88.33333333333333,86.89,471.11276205944404,LOW,2697,539.4,NO
2023-04-29,Store_B,Bread,87,31,29,4,87.0,83.0,85.66666666666667,87.68,475.0627620594441,LOW,2697,539.4,NO
2023-04-30,Store_B,Bread,91,31,30,4,87.0,87.0,88.33333333333333,90.6,489.66276205944405,LOW,2821,564.2,NO
2023-05-01,Store_B,Bread,87,31,1,5,91.0,87.0,88.33333333333333,88.37,478.51276205944407,LOW,2697,539.4,NO
2023-05-02,Store_B,Bread,89,31,2,5,87.0,91.0,89.0,89.35,483.41276205944405,LOW,2759,551.8000000000001,NO
2023-05-03,Store_B,Bread,95,31,3,5,89.0,87.0,90.33333333333333,93.61,504.71276205944406,LOW,2945,589.0,NO
2023-05-04,Store_B,Bread,93,31,4,5,95.0,89.0,92.33333333333333,92.45,498.91276205944405,LOW,2883,576.6,NO
2023-05-05,Store_B,Bread,94,31,5,5,93.0,95.0,94.0,93.65,504.91276205944405,LOW,2914,582.8000000000001,NO
2023-05-06,Store_B,Bread,91,31,6,5,94.0,93.0,92.66666666666667,91.55,494.41276205944405,LOW,2821,564.2,NO
2023-05-07,Store_B,Bread,96,31,7,5,91.0,94.0,93.66666666666667,94.77,510.512762059444,LOW,2976,595.2,NO
2023-05-08,Store_B,Bread,108,31,8,5,96.0,91.0,98.33333333333333,106.92,571.2627620594441,LOW,3348,669.6,NO
2023-05-09,Store_B,Bread,93,31,9,5,108.0,96.0,99.0,95.47,514.0127620594441,LOW,2883,576.6,NO
2023-05-10,Store_B,Bread,112,31,10,5,93.0,108.0,104.33333333333333,109.93,586.3127620594441,LOW,3472,694.4000000000001,NO
2023-05-11,Store_B,Bread,105,31,11,5,112.0,93.0,103.33333333333333,104.32,558.262762059444,LOW,3255,651.0,NO
2023-05-12,Store_B,Bread,103,31,12,5,105.0,112.0,106.66666666666667,104.93,561.3127620594441,LOW,3193,638.6,NO
2023-05-13,Store_B,Bread,103,31,13,5,103.0,105.0,103.66666666666667,103.6,554.662762059444,LOW,3193,638.6,NO
2023-05-14,Store_B,Bread,107,31,14,5,103.0,103.0,104.33333333333333,106.03,566.812762059444,LOW,3317,663.4000000000001,NO
2023-05-15,Store_B,Bread,108,31,15,5,107.0,103.0,106.0,107.33,573.312762059444,LOW,3348,669.6,NO
2023-05-16,Store_B,Bread,98,31,16,5,108.0,107.0,104.33333333333333,99.72,535.2627620594441,LOW,3038,607.6,NO
2023-05-17,Store_B,Bread,106,31,17,5,98.0,108.0,104.0,106.03,566.812762059444,LOW,3286,657.2,NO
2023-05-18,Store_B,Bread,115,31,18,5,106.0,98.0,106.33333333333333,112.73,600.312762059444,LOW,3565,713.0,NO
2023-05-19,Store_B,Bread,106,31,19,5,115.0,106.0,109.0,106.6,569.662762059444,LOW,3286,657.2,NO
2023-05-20,Store_B,Bread,107,31,20,5,106.0,115.0,109.33333333333333,107.15,572.412762059444,LOW,3317,663.4000000000001,NO
2023-05-21,Store_B,Bread,102,31,21,5,107.0,106.0,105.0,102.56,549.462762059444,LOW,3162,632.4000000000001,NO
2023-05-22,Store_B,Bread,109,31,22,5,102.0,107.0,106.0,108.13,577.312762059444,LOW,3379,675.8000000000001,NO
2023-05-23,Store_B,Bread,103,31,23,5,109.0,102.0,104.66666666666667,102.84,550.8627620594441,LOW,3193,638.6,NO
2023-05-24,Store_B,Bread,107,31,24,5,103.0,109.0,106.33333333333333,107.58,574.562762059444,LOW,3317,663.4000000000001,NO
2023-05-25,Store_B,Bread,104,31,25,5,107.0,103.0,104.66666666666667,103.82,555.762762059444,LOW,3224,644.8000000000001,NO
2023-05-26,Store_B,Bread,110,31,26,5,104.0,107.0,107.0,108.98,581.562762059444,LOW,3410,682.0,NO
2023-05-27,Store_B,Bread,105,31,27,5,110.0,104.0,106.33333333333333,105.95,566.412762059444,LOW,3255,651.0,NO
2023-05-28,Store_B,Bread,104,31,28,5,105.0,110.0,106.33333333333333,104.79,560.6127620594441,LOW,3224,644.8000000000001,NO
2023-05-29,Store_B,Bread,105,31,29,5,104.0,105.0,104.66666666666667,104.58,559.562762059444,LOW,3255,651.0,NO
2023-05-30,Store_B,Bread,101,31,30,5,105.0,104.0,103.33333333333333,102.25,547.912762059444,LOW,3131,626.2,NO
2023-05-31,Store_B,Bread,109,31,31,5,101.0,105.0,105.0,107.87,576.0127620594441,LOW,3379,675.8000000000001,NO
2023-06-01,Store_B,Bread,103,31,1,6,109.0,101.0,104.33333333333333,102.94,551.3627620594441,LOW,3193,638.6,NO
2023-06-02,Store_B,Bread,103,31,2,6,103.0,109.0,105.0,103.34,553.3627620594441,LOW,3193,638.6,NO
2023-06-03,Store_B,Bread,103,31,3,6,103.0,103.0,103.0,103.37,553.5127620594441,LOW,3193,638.6,NO
2023-06-04,Store_B,Bread,114,31,4,6,103.0,103.0,106.66666666666667,111.08,592.062762059444,LOW,3534,706.8000000000001,NO
2023-06-05,Store_B,Bread,111,31,5,6,114.0,103.0,109.33333333333333,109.18,582.5627620594441,LOW,3441,688.2,NO
2023-06-06,Store_B,Bread,93,31,6,6,111.0,114.0,106.0,97.3,523.162762059444,LOW,2883,576.6,NO
2023-06-07,Store_B,Bread,99,31,7,6,93.0,111.0,101.0,100.42,538.7627620594441,LOW,3069,613.8000000000001,NO
2023-06-08,Store_B,Bread,94,31,8,6,99.0,93.0,95.33333333333333,93.66,504.962762059444,LOW,2914,582.8000000000001,NO
2023-06-09,Store_B,Bread,110,31,9,6,94.0,99.0,101.0,107.44,573.8627620594441,LOW,3410,682.0,NO
2023-06-10,Store_B,Bread,99,31,10,6,110.0,94.0,101.0,99.61,534.7127620594441,LOW,3069,613.8000000000001,NO
2023-06-11,Store_B,Bread,102,31,11,6,99.0,110.0,103.66666666666667,102.15,547.412762059444,LOW,3162,632.4000000000001,NO
2023-06-12,Store_B,Bread,99,31,12,6,102.0,99.0,100.0,99.38,533.562762059444,LOW,3069,613.8000000000001,NO
2023-06-13,Store_B,Bread,97,31,13,6,99.0,102.0,99.33333333333333,96.84,520.8627620594441,LOW,3007,601.4,NO
2023-06-14,Store_B,Bread,99,31,14,6,97.0,99.0,98.33333333333333,99.25,532.912762059444,LOW,3069,613.8000000000001,NO
2023-06-15,Store_B,Bread,88,31,15,6,99.0,97.0,94.66666666666667,89.26,482.96276205944406,LOW,2728,545.6,NO
2023-06-16,Store_B,Bread,103,31,16,6,88.0,99.0,96.66666666666667,101.61,544.7127620594441,LOW,3193,638.6,NO
2023-06-17,Store_B,Bread,88,31,17,6,103.0,88.0,93.0,89.1,482.16276205944405,LOW,2728,545.6,NO
2023-06-18,Store_B,Bread,86,31,18,6,88.0,103.0,92.33333333333333,90.24,487.86276205944404,LOW,2666,533.2,NO
2023-06-19,Store_B,Bread,100,31,19,6,86.0,88.0,91.33333333333333,97.16,522.462762059444,LOW,3100,620.0,NO
2023-06-20,Store_B,Bread,93,31,20,6,100.0,86.0,93.0,91.61,494.71276205944406,LOW,2883,576.6,NO
2023-06-21,Store_B,Bread,96,31,21,6,93.0,100.0,96.33333333333333,97.16,522.462762059444,LOW,2976,595.2,NO
2023-06-22,Store_B,Bread,98,31,22,6,96.0,93.0,95.66666666666667,96.48,519.0627620594441,LOW,3038,607.6,NO
2023-06-23,Store_B,Bread,92,31,23,6,98.0,96.0,95.33333333333333,92.06,496.96276205944406,LOW,2852,570.4,NO
2023-06-24,Store_B,Bread,101,31,24,6,92.0,98.0,97.0,100.76,540.4627620594441,LOW,3131,626.2,NO
2023-06-25,Store_B,Bread,90,31,25,6,101.0,92.0,94.33333333333333,90.18,487.5627620594441,LOW,2790,558.0,NO
2023-06-26,Store_B,Bread,98,31,26,6,90.0,101.0,96.33333333333333,97.9,526.162762059444,LOW,3038,607.6,NO
2023-06-27,Store_B,Bread,101,31,27,6,98.0,90.0,96.33333333333333,101.7,545.162762059444,LOW,3131,626.2,NO
2023-06-28,Store_B,Bread,98,31,28,6,101.0,98.0,99.0,97.62,524.7627620594441,LOW,3038,607.6,NO
2023-06-29,Store_B,Bread,91,31,29,6,98.0,101.0,96.66666666666667,92.66,499.962762059444,LOW,2821,564.2,NO
2023-06-30,Store_B,Bread,100,31,30,6,91.0,98.0,96.33333333333333,99.83,535.812762059444,LOW,3100,620.0,NO
2023-07-01,Store_B,Bread,90,31,1,7,100.0,91.0,93.66666666666667,90.75,490.41276205944405,LOW,2790,558.0,NO
2023-07-02,Store_B,Bread,91,31,2,7,90.0,100.0,93.66666666666667,91.57,494.512762059444,LOW,2821,564.2,NO
2023-07-03,Store_B,Bread,109,31,3,7,91.0,90.0,96.66666666666667,107.34,573.3627620594441,LOW,3379,675.8000000000001,NO
2023-07-04,Store_B,Bread,100,31,4,7,109.0,91.0,100.0,102.12,547.2627620594441,LOW,3100,620.0,NO
2023-07-05,Store_B,Bread,94,31,5,7,100.0,109.0,101.0,96.22,517.7627620594441,LOW,2914,582.8000000000001,NO
2023-07-06,Store_B,Bread,97,31,6,7,94.0,100.0,97.0,97.75,525.412762059444,LOW,3007,601.4,NO
2023-07-07,Store_B,Bread,94,31,7,7,97.0,94.0,95.0,94.43,508.8127620594441,LOW,2914,582.8000000000001,NO
2023-07-08,Store_B,Bread,97,31,8,7,94.0,97.0,96.0,96.65,519.912762059444,LOW,3007,601.4,NO
2023-07-09,Store_B,Bread,115,31,9,7,97.0,94.0,102.0,111.6,594.662762059444,LOW,3565,713.0,NO
2023-07-10,Store_B,Bread,106,31,10,7,115.0,97.0,106.0,106.19,567.6127620594441,LOW,3286,657.2,NO
2023-07-11,Store_B,Bread,108,31,11,7,106.0,115.0,109.66666666666667,107.84,575.8627620594441,LOW,3348,669.6,NO
2023-07-12,Store_B,Bread,103,31,12,7,108.0,106.0,105.66666666666667,103.07,552.012762059444,LOW,3193,638.6,NO
2023-07-13,Store_B,Bread,110,31,13,7,103.0,108.0,107.0,109.94,586.3627620594441,LOW,3410,682.0,NO
2023-07-14,Store_B,Bread,108,31,14,7,110.0,103.0,107.0,108.91,581.212762059444,LOW,3348,669.6,NO
2023-07-15,Store_B,Bread,117,31,15,7,108.0,110.0,111.66666666666667,114.39,608.6127620594441,LOW,3627,725.4000000000001,NO
2023-07-16,Store_B,Bread,122,31,16,7,117.0,108.0,115.66666666666667,118.76,630.4627620594441,LOW,3782,756.4000000000001,NO
2023-07-17,Store_B,Bread,108,31,17,7,122.0,117.0,115.66666666666667,111.59,594.6127620594441,LOW,3348,669.6,NO
2023-07-18,Store_B,Bread,118,31,18,7,108.0,122.0,116.0,116.42,618.7627620594441,LOW,3658,731.6,NO
2023-07-19,Store_B,Bread,108,31,19,7,118.0,108.0,111.33333333333333,110.33,588.312762059444,LOW,3348,669.6,NO
2023-01-03,Store_B,Eggs,91,48,3,1,89.0,91.0,90.33333333333333,91.35,493.326463178244,LOW,4368,873.6,NO
2023-01-04,Store_B,Eggs,91,48,4,1,91.0,89.0,90.33333333333333,91.98,496.47646317824405,LOW,4368,873.6,NO
2023-01-05,Store_B,Eggs,98,48,5,1,91.0,91.0,93.33333333333333,97.14,522.2764631782441,LOW,4704,940.8000000000001,NO
2023-01-06,Store_B,Eggs,100,48,6,1,98.0,91.0,96.33333333333333,99.34,533.2764631782441,LOW,4800,960.0,NO
2023-01-07,Store_B,Eggs,90,48,7,1,100.0,98.0,96.0,91.35,493.326463178244,LOW,4320,864.0,NO
2023-01-08,Store_B,Eggs,101,48,8,1,90.0,100.0,97.0,99.62,534.676463178244,LOW,4848,969.6,NO
2023-01-09,Store_B,Eggs,101,48,9,1,101.0,90.0,97.33333333333333,100.36,538.3764631782441,LOW,4848,969.6,NO
2023-01-10,Store_B,Eggs,99,48,10,1,101.0,101.0,100.33333333333333,99.34,533.2764631782441,LOW,4752,950.4000000000001,NO
2023-01-11,Store_B,Eggs,103,48,11,1,99.0,101.0,101.0,102.91,551.126463178244,LOW,4944,988.8000000000001,NO
2023-01-12,Store_B,Eggs,93,48,12,1,103.0,99.0,98.33333333333333,94.19,507.526463178244,LOW,4464,892.8000000000001,NO
2023-01-13,Store_B,Eggs,99,48,13,1,93.0,103.0,98.33333333333333,99.42,533.676463178244,LOW,4752,950.4000000000001,NO
2023-01-14,Store_B,Eggs,101,48,14,1,99.0,93.0,97.66666666666667,100.36,538.3764631782441,LOW,4848,969.6,NO
2023-01-15,Store_B,Eggs,95,48,15,1,101.0,99.0,98.33333333333333,95.46,513.876463178244,LOW,4560,912.0,NO
2023-01-16,Store_B,Eggs,105,48,16,1,95.0,101.0,100.33333333333333,103.47,553.926463178244,LOW,5040,1008.0,NO
2023-01-17,Store_B,Eggs,99,48,17,1,105.0,95.0,99.66666666666667,99.17,532.426463178244,LOW,4752,950.4000000000001,NO
2023-01-18,Store_B,Eggs,103,48,18,1,99.0,105.0,102.33333333333333,103.48,553.976463178244,LOW,4944,988.8000000000001,NO
2023-01-19,Store_B,Eggs,99,48,19,1,103.0,99.0,100.33333333333333,99.21,532.626463178244,LOW,4752,950.4000000000001,NO
2023-01-20,Store_B,Eggs,105,48,20,1,99.0,103.0,102.33333333333333,104.41,558.626463178244,LOW,5040,1008.0,NO
2023-01-21,Store_B,Eggs,105,48,21,1,105.0,99.0,103.0,104.21,557.626463178244,LOW,5040,1008.0,NO
2023-01-22,Store_B,Eggs,105,48,22,1,105.0,105.0,105.0,104.58,559.476463178244,LOW,5040,1008.0,NO
2023-01-23,Store_B,Eggs,104,48,23,1,105.0,105.0,104.66666666666667,103.8,555.576463178244,LOW,4992,998.4000000000001,NO
2023-01-24,Store_B,Eggs,95,48,24,1,104.0,105.0,101.33333333333333,97.41,523.626463178244,LOW,4560,912.0,NO
2023-01-25,Store_B,Eggs,103,48,25,1,95.0,104.0,100.66666666666667,102.68,549.9764631782441,LOW,4944,988.8000000000001,NO
2023-01-26,Store_B,Eggs,98,48,26,1,103.0,95.0,98.66666666666667,97.91,526.126463178244,LOW,4704,940.8000000000001,NO
2023-01-27,Store_B,Eggs,96,48,27,1,98.0,103.0,99.0,96.68,519.9764631782441,LOW,4608,921.6,NO
2023-01-28,Store_B,Eggs,95,48,28,1,96.0,98.0,96.33333333333333,95.42,513.676463178244,LOW,4560,912.0,NO
2023-01-29,Store_B,Eggs,94,48,29,1,95.0,96.0,95.0,94.2,507.576463178244,LOW,4512,902.4000000000001,NO
2023-01-30,Store_B,Eggs,94,48,30,1,94.0,95.0,94.33333333333333,93.76,505.376463178244,LOW,4512,902.4000000000001,NO
2023-01-31,Store_B,Eggs,93,48,31,1,94.0,94.0,93.66666666666667,93.37,503.42646317824403,LOW,4464,892.8000000000001,NO
2023-02-01,Store_B,Eggs,85,48,1,2,93.0,94.0,90.66666666666667,86.92,471.17646317824403,LOW,4080,816.0,NO
2023-02-02,Store_B,Eggs,93,48,2,2,85.0,93.0,90.33333333333333,92.44,498.776463178244,LOW,4464,892.8000000000001,NO
2023-02-03,Store_B,Eggs,87,48,3,2,93.0,85.0,88.33333333333333,87.63,474.726463178244,LOW,4176,835.2,NO
2023-02-04,Store_B,Eggs,97,48,4,2,87.0,93.0,92.33333333333333,95.85,515.826463178244,LOW,4656,931.2,NO
2023-02-05,Store_B,Eggs,84,48,5,2,97.0,87.0,89.33333333333333,86.17,467.42646317824403,LOW,4032,806.4000000000001,NO
2023-02-06,Store_B,Eggs,87,48,6,2,84.0,97.0,89.33333333333333,87.55,474.326463178244,LOW,4176,835.2,NO
2023-02-07,Store_B,Eggs,87,48,7,2,87.0,84.0,86.0,87.1,472.076463178244,LOW,4176,835.2,NO
2023-02-08,Store_B,Eggs,91,48,8,2,87.0,87.0,88.33333333333333,90.16,487.37646317824397,LOW,4368,873.6,NO
2023-02-09,Store_B,Eggs,83,48,9,2,91.0,87.0,87.0,84.16,457.37646317824397,LOW,3984,796.8000000000001,NO
2023-02-10,Store_B,Eggs,83,48,10,2,83.0,91.0,85.66666666666667,83.96,456.37646317824397,LOW,3984,796.8000000000001,NO
2023-02-11,Store_B,Eggs,76,48,11,2,83.0,83.0,80.66666666666667,77.33,423.226463178244,LOW,3648,729.6,NO
2023-02-12,Store_B,Eggs,76,48,12,2,76.0,83.0,78.33333333333333,77.29,423.02646317824406,LOW,3648,729.6,NO
2023-02-13,Store_B,Eggs,74,48,13,2,76.0,76.0,75.33333333333333,74.84,410.77646317824406,LOW,3552,710.4000000000001,NO
2023-02-14,Store_B,Eggs,77,48,14,2,74.0,76.0,75.66666666666667,78.01,426.626463178244,LOW,3696,739.2,NO
2023-02-15,Store_B,Eggs,73,48,15,2,77.0,74.0,74.66666666666667,74.28,407.976463178244,LOW,3504,700.8000000000001,NO
2023-02-16,Store_B,Eggs,89,48,16,2,73.0,77.0,79.66666666666667,85.16,462.37646317824397,LOW,4272,854.4000000000001,NO
2023-02-17,Store_B,Eggs,82,48,17,2,89.0,73.0,81.33333333333333,80.76,440.376463178244,LOW,3936,787.2,NO
2023-02-18,Store_B,Eggs,74,48,18,2,82.0,89.0,81.66666666666667,77.77,425.426463178244,LOW,3552,710.4000000000001,NO
2023-02-19,Store_B,Eggs,88,48,19,2,74.0,82.0,81.33333333333333,85.99,466.526463178244,LOW,4224,844.8000000000001,NO
2023-02-20,Store_B,Eggs,79,48,20,2,88.0,74.0,80.33333333333333,79.56,434.376463178244,LOW,3792,758.4000000000001,NO
2023-02-21,Store_B,Eggs,91,48,21,2,79.0,88.0,86.0,89.32,483.176463178244,LOW,4368,873.6,NO
2023-02-22,Store_B,Eggs,82,48,22,2,91.0,79.0,84.0,82.33,448.226463178244,LOW,3936,787.2,NO
2023-02-23,Store_B,Eggs,82,48,23,2,82.0,91.0,85.0,83.53,454.226463178244,LOW,3936,787.2,NO
2023-02-24,Store_B,Eggs,81,48,24,2,82.0,82.0,81.66666666666667,80.48,438.97646317824405,LOW,3888,777.6,NO
2023-02-25,Store_B,Eggs,85,48,25,2,81.0,82.0,82.66666666666667,83.76,455.376463178244,LOW,4080,816.0,NO
2023-02-26,Store_B,Eggs,89,48,26,2,85.0,81.0,85.0,87.58,474.476463178244,LOW,4272,854.4000000000001,NO
2023-02-27,Store_B,Eggs,87,48,27,2,89.0,85.0,87.0,86.85,470.826463178244,LOW,4176,835.2,NO
2023-02-28,Store_B,Eggs,91,48,28,2,87.0,89.0,89.0,92.15,497.326463178244,LOW,4368,873.6,NO
2023-03-01,Store_B,Eggs,83,48,1,3,91.0,87.0,87.0,83.82,455.676463178244,LOW,3984,796.8000000000001,NO
2023-03-02,Store_B,Eggs,85,48,2,3,83.0,91.0,86.33333333333333,84.94,461.276463178244,LOW,4080,816.0,NO
2023-03-03,Store_B,Eggs,87,48,3,3,85.0,83.0,85.0,86.54,469.27646317824406,LOW,4176,835.2,NO
2023-03-04,Store_B,Eggs,95,48,4,3,87.0,85.0,89.0,93.64,504.776463178244,LOW,4560,912.0,NO
2023-03-05,Store_B,Eggs,99,48,5,3,95.0,87.0,93.66666666666667,97.6,524.576463178244,LOW,4752,950.4000000000001,NO
2023-03-06,Store_B,Eggs,90,48,6,3,99.0,95.0,94.66666666666667,90.35,488.326463178244,LOW,4320,864.0,NO
2023-03-07,Store_B,Eggs,87,48,7,3,90.0,99.0,92.0,87.18,472.47646317824405,LOW,4176,835.2,NO
2023-03-08,Store_B,Eggs,92,48,8,3,87.0,90.0,89.66666666666667,91.88,495.976463178244,LOW,4416,883.2,NO
2023-03-09,Store_B,Eggs,96,48,9,3,92.0,87.0,91.66666666666667,95.12,512.176463178244,LOW,4608,921.6,NO
2023-03-10,Store_B,Eggs,91,48,10,3,96.0,92.0,93.0,91.41,493.62646317824397,LOW,4368,873.6,NO
2023-03-11,Store_B,Eggs,99,48,11,3,91.0,96.0,95.33333333333333,99.39,533.5264631782441,LOW,4752,950.4000000000001,NO
2023-03-12,Store_B,Eggs,95,48,12,3,99.0,91.0,95.0,94.86,510.876463178244,LOW,4560,912.0,NO
